STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/9/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",88,",,W",64,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/10/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",83,"H,,S",96,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/11/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",86,"H,,S",94,",,W",78,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/12/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",92,",,W",73,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/13/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",89,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/14/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",91,",,W",70,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/15/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",88,",,W",74,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/16/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",98,",,W",76,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/17/2018,2.79,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",92,",,W",74,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/18/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",88,",,W",70,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/19/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",88,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/20/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",86,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/21/2018,4,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",75,",,W",67,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/22/2018,1.35,,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",83,",,W",65,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/23/2018,0.06,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",85,",,W",76,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/24/2018,0.32,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",83,",,W",75,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/25/2018,0.67,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",86,",,W",74,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/26/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",89,",,W",73,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/27/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",91,",,W",75,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/28/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",87,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/29/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",87,",,W",70,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/30/2018,0.51,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",78,",,W",72,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/31/2018,0.03,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",84,",,W",71,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/1/2018,0.25,,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",89,",,W",74,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/2/2018,1.03,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",86,",,W",75,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/3/2018,0.31,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",84,",,W",73,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/4/2018,0.11,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",90,",,W",73,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/5/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",91,",,W",74,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/6/2018,0.18,,",,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",91,",,W",74,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/7/2018,0.12,,",,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",91,",,W",75,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/8/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",83,"H,,S",94,",,W",75,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/9/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",92,",,W",75,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/10/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",92,",,W",75,",,W",,,,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/11/2018,0.01,,",,W,2400",0,",,W,2400",0,",,W,2400",83,"H,,S",91,",,W",76,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/12/2018,0.36,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",87,",,W",74,",,W",,,,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/13/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",88,",,W",72,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/14/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",87,",,W",69,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/15/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",92,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/16/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",90,",,W",73,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/17/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",94,",,W",78,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/18/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",90,",,W",76,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/19/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",87,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/20/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",82,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/21/2018,2.46,,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",82,",,W",73,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/22/2018,0.02,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",86,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/23/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",81,",,W",66,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/24/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",84,",,W",63,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/25/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",82,",,W",67,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/26/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",88,",,W",68,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/27/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",91,",,W",75,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/28/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",94,",,W",78,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/29/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",85,"H,,S",94,",,W",79,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/30/2018,0.04,,",,W,2400",0,",,W,2400",0,",,W,2400",86,"H,,S",93,",,W",78,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/31/2018,0.3,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",90,",,W",75,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/1/2018,0.81,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",89,",,W",74,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/2/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",89,",,W",74,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/3/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",93,",,W",78,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/4/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",85,"H,,S",95,",,W",79,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/5/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",85,"H,,S",93,",,W",78,",,W",,,,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/6/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",85,"H,,S",93,",,W",78,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/7/2018,2.89,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",91,",,W",72,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/8/2018,0.45,,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",77,",,W",63,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/9/2018,1.59,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",67,",,W",62,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/10/2018,0.02,,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",76,",,W",65,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/11/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",77,",,W",71,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/12/2018,0.01,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",86,",,W",71,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/13/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",82,",,W",73,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/14/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",78,",,W",72,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/15/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",83,",,W",70,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/16/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",83,",,W",69,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/17/2018,1.26,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",80,",,W",72,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/18/2018,0.22,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",84,",,W",73,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/19/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",87,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/20/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",83,",,W",69,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/21/2018,0.28,,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",78,",,W",68,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/22/2018,0.01,,",,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",80,",,W",65,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/23/2018,0.71,,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",66,",,W",61,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/24/2018,0.29,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",68,",,W",63,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/25/2018,0.1,,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",82,",,W",68,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/26/2018,0.19,,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",87,",,W",72,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/27/2018,0.59,,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",73,",,W",59,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/28/2018,0.31,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",77,",,W",60,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/29/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",70,"H,,S",80,",,W",63,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,9/30/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",76,",,W",60,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/1/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",71,"H,,S",81,",,W",64,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/2/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",84,",,W",66,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/3/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",87,",,W",69,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/4/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",90,",,W",68,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/5/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",77,",,W",66,",,W",,,,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/6/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",70,"H,,S",75,",,W",66,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/7/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",82,",,W",71,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/8/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",85,",,W",71,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/9/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",83,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/10/2018,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",84,",,W",73,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/11/2018,1.51,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",83,",,W",70,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/12/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",70,",,W",55,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/13/2018,0.02,,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",62,",,W",49,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/14/2018,0.01,,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",60,",,W",48,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/15/2018,0.18,,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",74,",,W",59,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/16/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",67,",,W",56,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/17/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",70,",,W",53,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/18/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",59,",,W",47,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/19/2018,0.02,,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",66,",,W",43,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/20/2018,0.07,,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",69,",,W",53,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/21/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",56,",,W",42,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/22/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",58,",,W",38,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/23/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",72,",,W",45,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/24/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",58,",,W",43,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/25/2018,0,,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",55,",,W",40,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,10/26/2018,0.74,,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",51,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,
